image,org_symbol,org_source,idx,symbol,thickness,confusing,suggestion
b0a13faa-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,1058,vi,thin,none,none
b03c5fae-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,700,iii,none,none,none
b0ed88f6-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,964,iii,none,none,none
b0df1d20-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,983,iii,none,none,none
b09203a0-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,159,iii,none,on-fence,none
b0ece57c-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,963,iii,none,none,none
b0ada20e-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,1027,iii,none,none,none
b06eab08-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,642,iii,none,no-clue,remove
b09147bc-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,157,iii,none,none,none
b0669cf6-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,259,iii,none,no-clue,remove
b04541e6-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,149,iii,none,on-fence,none
b0b3a50a-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,1034,iii,none,on-fence,none
b05ca9c6-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,677,iii,none,none,none
b032fb58-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,452,iii,none,none,none
b07095d0-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,154,iii,none,none,none
b0a8e61a-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,1057,ii,bold,none,none
b07e58d2-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,650,iii,none,none,none
b0479f90-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,256,iii,none,none,none
b04f3afc-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,671,iii,none,none,none
b04b543c-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,667,iii,none,none,none
b0e9fd76-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,991,iii,none,none,none
b07413ae-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,156,iii,none,none,none
b0d9bbf0-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,1011,iii,none,none,none
b04c684a-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,666,iii,thin,none,none
b02f68c6-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,683,ii,none,on-fence,none
b06d0c12-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,678,iii,none,none,none
b075dc3e-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,418,iii,bold,none,none
b0ee2c84-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,965,iii,none,none,none
b02eb962-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,716,iii,none,on-fence,none
b0caa656-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,1005,iii,none,none,none
b097922a-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,90,iii,bold,none,none
b0e134e8-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,992,iii,none,none,none
b075323e-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,92,iii,none,none,none
b0873006-ce5d-11eb-b317-38f9d35ea60f.png,iii,train,46,iii,none,none,none
ac740192-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2210,vii,none,none,none
ac8e2536-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2379,vii,none,none,none
ac8fd548-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2350,vii,none,none,none
aca2ae8e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2220,vii,none,none,none
ad02664e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,1999,vii,none,none,none
acaad244-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2186,vii,none,none,none
acbd5cf2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2167,vii,none,none,none
ace733f6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2102,vii,none,none,none
ac74c53c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2308,vii,none,none,none
ac76dc1e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2320,vii,none,none,none
aca04b94-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2181,vii,none,none,none
ac885642-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2215,vii,none,none,none
acfe951e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2086,vii,none,none,none
ac9d42a0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2348,x,none,on-fence,none
acde2c16-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2130,vii,none,none,none
ad032386-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,1971,vii,none,none,none
acb554bc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2197,vii,none,none,none
aca1ca82-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2219,vii,none,none,none
ac905e50-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2277,vii,none,none,none
ac81999c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2229,vii,none,none,none
acea63d2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2106,vii,none,none,none
ac8ab400-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2376,vii,none,none,none
acac5254-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2190,vii,none,none,none
acd602d4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2156,vii,none,none,none
ace5151c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2103,vii,none,none,none
ac754dd6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2272,vii,none,none,none
acce3b26-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2148,vii,none,none,none
ace2553e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2104,vii,none,on-fence,none
acf4284a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2119,vii,none,none,none
acbaea1c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2163,vii,none,none,none
ad03d60a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2068,vii,none,no-clue,remove
acafbf84-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2195,vii,none,none,none
acbedc08-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2168,vii,none,none,none
acf7c324-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2116,vii,none,none,none
ac7d527e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2368,vii,none,none,none
ac82a760-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2315,vii,none,none,none
acdd9706-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2129,vii,none,none,none
acd28348-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2121,vii,none,none,none
ace406cc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2101,vii,none,none,none
ac6fbf74-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2361,vii,none,none,none
ac7bcbca-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2364,vii,none,none,none
acc053c6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2175,vii,none,none,none
ac7f7a90-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2371,vii,none,none,none
aca769ce-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2187,vii,none,none,none
acba5110-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2164,vii,none,none,none
ac7c5bd0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2365,vii,none,none,none
acc3b084-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2171,vii,none,none,none
acad0c8a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2191,vii,none,none,none
ace5d830-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2134,vii,none,none,none
aca544e6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2185,vii,none,no-clue,remove
ac9c3e3c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2347,vii,none,none,none
acdf311a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2131,vii,none,none,none
acbbe7dc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2165,vii,none,no-clue,remove
ac7cda7e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2366,vii,none,none,none
aca3b2e8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2182,vii,none,no-clue,remove
ac7357b0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2252,vii,none,none,none
ac7ef430-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2370,vii,none,none,none
acdcf062-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2128,vii,none,no-clue,remove
ac8638f8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2258,vii,none,none,none
ac7dd032-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2367,vii,none,none,none
ac8985bc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2259,vii,none,none,none
acd55582-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2122,vii,none,none,none
ac785d82-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2273,iii,none,none,none
acecde5a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2110,vii,none,none,none
ac776242-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2212,vii,none,none,none
accf90de-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2150,iii,none,on-fence,none
ac7ff3e4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2372,vii,none,none,none
ac9bb8b8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2346,vii,none,none,none
acaf1e26-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2192,vii,none,no-clue,remove
ac8c77c2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2377,iii,none,none,none
ace69e00-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2139,vii,none,none,none
aceb0274-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2108,vii,none,none,none
ac8b7b38-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2375,vii,none,none,none
acf114de-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2115,vii,none,none,none
ac8a09d8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2373,iii,none,none,none
ace8527c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2105,vii,none,none,none
ac8f3c50-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2341,vii,none,none,none
ac7a35c6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2362,iii,none,none,none
ac873212-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2214,vii,none,none,none
acbf8aea-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2169,vii,none,none,none
ac9ea5d2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2352,vii,none,none,none
acd02850-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2160,vii,none,none,none
acb5ff20-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2198,vii,none,none,none
acd84850-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2123,vii,none,none,none
acae156c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2193,vii,none,none,none
acc9b6dc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2177,vii,none,none,none
ace7c370-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2135,vii,none,none,none
acb797a4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2199,vii,none,none,none
acd905c4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2157,vii,none,none,none
ac9f21ec-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2351,iii,none,none,none
ac9cc6e0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2349,vii,none,none,none
ac8075f8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2255,vii,none,none,none
ac917db2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2279,vii,none,none,none
acca7ad6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2143,vii,none,none,none
ac71708a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2228,vii,bold,none,none
acec3ea0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2109,vii,none,none,none
acc10410-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2142,vii,none,none,none
ac70cacc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2307,vii,none,none,none
ac8226aa-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2256,iii,none,none,none
acfba99e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2082,vii,none,none,none
ac934764-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2218,vii,none,none,none
acbcba40-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2166,vii,none,none,none
acdbb026-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2127,vii,none,none,none
acfc61a4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2084,vii,none,none,none
ad04f332-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2076,vii,none,none,none
acf4d02e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2113,vii,none,none,none
acf702cc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2118,vii,none,none,none
acf31810-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2083,vii,bold,none,none
ac75ce82-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2309,vii,none,none,none
ac8ebc94-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2342,vii,none,none,none
ac6f35fe-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2399,vii,none,none,none
acad99b6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2200,vii,none,none,none
ace0d6dc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2132,iii,none,none,none
ac8da4a8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2380,vii,none,none,none
ac993098-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2217,vii,bold,none,none
ac9a1b20-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2343,vii,none,none,none
acd32f6e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2155,vii,bold,none,none
acab893c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2189,vii,none,none,none
ac9fc30e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2353,vii,none,none,none
ac87a85a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2319,vii,none,none,none
acc57cc0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2176,vii,none,none,none
aca696f2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2184,iii,none,none,none
ace8ef8e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2136,vii,none,none,none
aca5d85c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2183,vii,none,none,none
acc449ea-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2180,vii,none,none,none
acee5334-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2112,vii,none,none,none
acc75af4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2178,vii,none,none,none
acb9bdea-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2196,vii,none,none,none
acf5a9ae-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2114,vii,none,none,none
ac70458e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2227,vii,none,none,none
ac8bf946-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2374,vii,none,none,none
acd4b7e4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2153,vii,none,none,none
acd12034-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2159,vii,none,no-clue,remove
ac97e86e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2284,iii,none,none,none
acdb203e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2125,vii,thin,on-fence,none
acc22912-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2141,vii,none,none,none
ace19d4c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2138,vii,none,none,none
acc81fc0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2179,vii,none,none,none
acbe4360-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2170,vii,none,none,none
ad014980-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,1966,vii,none,none,none
ad0035a4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2035,vii,none,none,none
ac920be2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2278,vii,none,none,none
ac9ac6e2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2344,vii,none,none,none
ac964860-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2216,vii,none,none,none
ac86bb34-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2318,vii,none,none,none
acb887cc-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2162,vii,none,none,none
ac90e212-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2283,vii,none,none,none
ac849a5c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2276,vii,bold,none,none
acdc52d8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2126,vii,none,none,none
ac98944e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2230,vii,none,none,none
ac77d9a2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2311,vii,none,none,none
ac8ceffe-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2378,vii,none,no-clue,remove
ac72061c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2233,vii,none,none,none
accb2350-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2144,vii,none,none,none
acc6a4ba-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2173,vii,none,none,none
ac88fe3a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2282,vii,none,none,none
ac7924b0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2253,iii,none,none,none
acf661be-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2117,vii,none,none,none
acf9593c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2120,vii,none,none,none
ace0276e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2140,vii,none,none,none
accbfcf8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2146,vii,none,none,none
ad00c172-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2090,vii,none,none,none
acd3c2ee-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2151,vii,none,none,none
acfd06fe-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2085,vii,none,none,none
aced80c6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2111,vii,none,none,none
ac83575a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2231,vii,none,none,none
acc8e84c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2174,vii,none,none,none
acd6ac8e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2152,vii,none,none,none
ac7650be-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2254,vii,none,none,none
acccbc42-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2147,vii,none,none,none
ac7e7730-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2369,vii,none,none,none
acda945c-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2124,vii,none,none,none
ac72a7b6-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2310,vii,none,none,none
ac851860-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2213,vii,none,none,none
ace9a0b4-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2137,vii,none,none,none
ace2f598-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2133,vii,none,none,none
acfafbe8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2081,vii,none,none,none
accd8384-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2145,vii,none,none,none
ac8415d2-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2257,iii,none,none,none
ac810e14-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2275,vii,none,none,none
accee2b0-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2149,vi,thin,none,none
ac9b441e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2345,vii,none,none,none
ac92a520-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2281,vii,none,none,none
acc2f36a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2172,vii,none,none,none
acd9e732-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2158,vii,none,none,none
acd7a71a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2154,vii,none,none,none
aca46684-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2188,vii,none,none,none
ac79b650-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2314,vii,none,none,none
ac7b0ed8-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2363,vii,none,none,none
aceb9b76-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2107,vii,none,none,none
acb9284e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2161,vii,thin,none,none
acae9c9e-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2194,vii,none,none,none
ac85aa5a-ce5d-11eb-b317-38f9d35ea60f.png,vii,train,2317,vii,none,none,none
afe2c354-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1092,x,none,no-clue,none
afcd7922-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1120,x,none,none,none
af9b508c-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1301,x,none,none,none
afa44412-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1143,x,none,none,none
b00db758-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1018,x,none,none,none
afd15a7e-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1111,x,none,none,none
afe816a6-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1062,x,none,none,none
afdb2e32-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1086,x,none,none,none
afcbd98c-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1104,x,none,none,none
b0283a38-ce5d-11eb-b317-38f9d35ea60f.png,x,train,317,x,none,none,none
afde0440-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1090,x,none,none,none
afa25a1c-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1176,x,none,none,none
aff72650-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1045,x,bold,none,none
b0059456-ce5d-11eb-b317-38f9d35ea60f.png,x,train,87,iii,none,no-clue,remove
affcb624-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1049,x,none,on-fence,none
afe73790-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1067,x,none,none,none
afa5ab0e-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1180,x,none,none,none
b00b8cc6-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1037,x,none,none,none
b004f38e-ce5d-11eb-b317-38f9d35ea60f.png,x,train,670,x,none,none,none
b01f83b6-ce5d-11eb-b317-38f9d35ea60f.png,x,train,821,x,none,none,none
af9dd8c0-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1307,v,none,on-fence,none
afe40e94-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1097,x,none,no-clue,remove
b0247ab0-ce5d-11eb-b317-38f9d35ea60f.png,x,train,337,x,none,none,none
afbde278-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1127,x,none,none,none
afb4e51a-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1150,iii,none,no-clue,none
b01cd51c-ce5d-11eb-b317-38f9d35ea60f.png,x,train,895,x,bold,none,none
afce0964-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1106,x,none,none,none
afacbb9c-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1147,x,none,none,none
afff30a2-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1053,x,none,none,none
b008d7d8-ce5d-11eb-b317-38f9d35ea60f.png,x,train,656,x,none,none,none
afc3b202-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1131,x,none,none,none
b010657a-ce5d-11eb-b317-38f9d35ea60f.png,x,train,123,x,none,none,none
b0276dc4-ce5d-11eb-b317-38f9d35ea60f.png,x,train,311,x,none,none,none
afbd2a68-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1126,ix,none,none,none
afb9b522-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1153,x,none,none,none
afda9828-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1085,x,none,none,none
afac17d2-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1144,x,none,none,none
af9ac996-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1340,x,bold,none,none
afbc7b5e-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1125,x,none,none,none
b013df3e-ce5d-11eb-b317-38f9d35ea60f.png,x,train,619,x,none,none,none
afdd00f4-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1088,v,none,none,none
afe8fc9c-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1094,x,none,none,none
afd7564a-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1084,x,none,no-clue,remove
afed7204-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1074,x,none,none,none
aff0f85c-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1073,x,none,none,none
afcb2744-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1102,x,none,none,none
b00213e4-ce5d-11eb-b317-38f9d35ea60f.png,x,train,321,x,none,none,none
afba50cc-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1121,x,none,none,none
b0223660-ce5d-11eb-b317-38f9d35ea60f.png,x,train,65,x,none,none,none
b00af860-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1030,x,none,none,none
afb9083e-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1158,x,none,none,none
af9f8544-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1308,x,bold,on-fence,none
afdf1682-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1091,x,none,none,none
afea4872-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1064,x,none,none,none
afadc136-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1148,x,none,none,none
afbb2a06-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1122,x,none,none,none
b000f5d6-ce5d-11eb-b317-38f9d35ea60f.png,x,train,973,x,bold,none,none
b0235b76-ce5d-11eb-b317-38f9d35ea60f.png,x,train,330,x,bold,none,none
b023ed3e-ce5d-11eb-b317-38f9d35ea60f.png,x,train,536,x,none,none,none
afd2687e-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1117,x,none,none,none
afb5bae4-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1151,x,none,none,none
afbeed94-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1129,x,none,none,none
b020354a-ce5d-11eb-b317-38f9d35ea60f.png,x,train,136,x,none,none,none
afdc6f18-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1089,x,none,none,none
afbe68f6-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1128,x,none,none,none
afc43cfe-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1136,x,none,none,none
b0156f52-ce5d-11eb-b317-38f9d35ea60f.png,x,train,380,vi,none,none,none
afc10ba6-ce5d-11eb-b317-38f9d35ea60f.png,x,train,1132,x,none,no-clue,remove
